Transcript_ID,Chrm,Start,End,GC_percent,,lengths,Strand,OtherInfo,N_Sum,C_Sum,log2FC(sum_N/sum_C),estimated_Location,Cluster,Stage
TCONS_00003583,Pf3D7_12_v3,6681,7316,0.3537736,Pf3D7_12_v3:6681-7316,636,+, oId CUFF.2862.1; transcript_id TCONS_00003583; tss_id TSS3217;gene_id XLOC_002860; ExonInfo:6681:7316; total_nExon:1,34,120,-1.82,C,7,S
TCONS_00003584,Pf3D7_12_v3,7432,8760,0.3363431,Pf3D7_12_v3:7432-8760,1329,+, oId CUFF.2863.1; transcript_id TCONS_00003584; tss_id TSS3218;gene_id XLOC_002861; ExonInfo:7432:8760; total_nExon:1,78,149,-0.94,C,7,S
TCONS_00003587,Pf3D7_12_v3,85121,85542,0.161137441,Pf3D7_12_v3:85121-85542,422,+, oId CUFF.2881.1; transcript_id TCONS_00003587; tss_id TSS3221;gene_id XLOC_002864; ExonInfo:85121:85542; total_nExon:1,397,117,1.76,N,1,R
TCONS_00003591,Pf3D7_12_v3,97297,97961,0.166917293,Pf3D7_12_v3:97297-97961,665,+, oId CUFF.2885.1; transcript_id TCONS_00003591; tss_id TSS3224;gene_id XLOC_002866; ExonInfo:97297:97961; total_nExon:1,183,52,1.81,N,1,R
TCONS_00003593,Pf3D7_12_v3,156024,157682,0.1470766,Pf3D7_12_v3:156024-157682,1659,+, oId CUFF.2892.1; transcript_id TCONS_00003593; tss_id TSS3226;gene_id XLOC_002868; ExonInfo:156024:157682; total_nExon:1,1270,853,0.57,N,8,S/G
TCONS_00003594,Pf3D7_12_v3,166619,167574,0.1610879,Pf3D7_12_v3:166619-167574,956,+, oId CUFF.2894.1; transcript_id TCONS_00003594; tss_id TSS3227;gene_id XLOC_002869; ExonInfo:166619:167574; total_nExon:1,1567,958,0.71,N,9,LG
TCONS_00003597,Pf3D7_12_v3,225483,226032,0.1618182,Pf3D7_12_v3:225483-226032,550,+, oId CUFF.2901.1; transcript_id TCONS_00003597; tss_id TSS3230;gene_id XLOC_002872; ExonInfo:225483:226032; total_nExon:1,6974,10234,-0.55,C,7,S
TCONS_00003598,Pf3D7_12_v3,227429,228100,0.15922619,Pf3D7_12_v3:227429-228100,672,+, oId CUFF.2902.1; transcript_id TCONS_00003598; tss_id TSS3231;gene_id XLOC_002873; ExonInfo:227429:228100; total_nExon:1,747,195,1.94,N,1,R
TCONS_00003599,Pf3D7_12_v3,237439,238147,0.155148096,Pf3D7_12_v3:237439-238147,709,+, oId CUFF.2906.1; transcript_id TCONS_00003599; tss_id TSS3232;gene_id XLOC_002874; ExonInfo:237439:238147; total_nExon:1,1678,857,0.97,N,6,S
TCONS_00003600,Pf3D7_12_v3,238676,240206,0.101241019,Pf3D7_12_v3:238676-240206,1531,+, oId CUFF.2907.1; transcript_id TCONS_00003600; tss_id TSS3233;gene_id XLOC_002875; ExonInfo:238676:240206; total_nExon:1,357,323,0.14,Both,6,S
TCONS_00003601,Pf3D7_12_v3,240322,241391,0.108411215,Pf3D7_12_v3:240322-241391,1070,+, oId CUFF.2909.1; transcript_id TCONS_00003601; tss_id TSS3234;gene_id XLOC_002876; ExonInfo:240322:241391; total_nExon:1,807,869,-0.11,Both,2,R
TCONS_00003602,Pf3D7_12_v3,241573,242406,0.097122302,Pf3D7_12_v3:241573-242406,834,+, oId CUFF.2910.1; transcript_id TCONS_00003602; tss_id TSS3235;gene_id XLOC_002877; ExonInfo:241573:242406; total_nExon:1,711,794,-0.16,Both,2,R
TCONS_00003603,Pf3D7_12_v3,268884,269403,0.113461538,Pf3D7_12_v3:268884-269403,520,+, oId CUFF.2915.1; transcript_id TCONS_00003603; tss_id TSS3236;gene_id XLOC_002878; ExonInfo:268884:269403; total_nExon:1,817,663,0.3,Both,5,T
TCONS_00003605,Pf3D7_12_v3,306896,307912,0.124877089,Pf3D7_12_v3:306896-307912,1017,+, oId CUFF.2919.1; transcript_id TCONS_00003605; tss_id TSS3238;gene_id XLOC_002880; ExonInfo:306896:307912; total_nExon:1,748,680,0.14,Both,5,T
TCONS_00003606,Pf3D7_12_v3,327626,328293,0.1197605,Pf3D7_12_v3:327626-328293,668,+, oId CUFF.2923.1; transcript_id TCONS_00003606; tss_id TSS3239;gene_id XLOC_002881; ExonInfo:327626:328293; total_nExon:1,235,93,1.33,N,9,LG
TCONS_00003607,Pf3D7_12_v3,328468,329266,0.146433,Pf3D7_12_v3:328468-329266,799,+, oId CUFF.2924.1; transcript_id TCONS_00003607; tss_id TSS3240;gene_id XLOC_002882; ExonInfo:328468:329266; total_nExon:1,2364,1956,0.27,Both,9,LG
TCONS_00003608,Pf3D7_12_v3,338504,340042,0.151397,Pf3D7_12_v3:338504-340042,1539,+, oId CUFF.2926.1; transcript_id TCONS_00003608; tss_id TSS3241;gene_id XLOC_002883; ExonInfo:338504:340042; total_nExon:1,131,37,1.8,N,8,S/G
TCONS_00003609,Pf3D7_12_v3,341374,342218,0.140828402,Pf3D7_12_v3:341374-342218,845,+, oId CUFF.2929.1; transcript_id TCONS_00003609; tss_id TSS3242;gene_id XLOC_002884; ExonInfo:341374:342218; total_nExon:1,660,522,0.34,Both,5,T
TCONS_00003613,Pf3D7_12_v3,410045,412618,0.1429681,Pf3D7_12_v3:410045-412618,2574,+, oId CUFF.2937.1; transcript_id TCONS_00003613; tss_id TSS3245;gene_id XLOC_002887; ExonInfo:410045:411207|411368:411448|411678:411810|412171:412618; total_nExon:4| oId CUFF.2937.2; transcript_id TCONS_00003614; tss_id TSS3245;gene_id XLOC_002887; ExonInfo:410045:411207|411368:411448|411678:411810|411986:412022|412171:412618; total_nExon:5| oId CUFF.2937.3; transcript_id TCONS_00003615; tss_id TSS3245;gene_id XLOC_002887; ExonInfo:410056:411207|411368:411810|411986:412022|412171:412618; total_nExon:4,2352,2230,0.08,Both,10,LG
TCONS_00003616,Pf3D7_12_v3,412671,413261,0.1370558,Pf3D7_12_v3:412671-413261,591,+, oId CUFF.2938.1; transcript_id TCONS_00003616; tss_id TSS3246;gene_id XLOC_002888; ExonInfo:412671:413261; total_nExon:1,1603,1166,0.46,Both,8,S/G
TCONS_00003617,Pf3D7_12_v3,413468,413994,0.08728653,Pf3D7_12_v3:413468-413994,527,+, oId CUFF.2940.1; transcript_id TCONS_00003617; tss_id TSS3247;gene_id XLOC_002889; ExonInfo:413468:413994; total_nExon:1,487,359,0.44,Both,8,S/G
TCONS_00003618,Pf3D7_12_v3,433580,434548,0.154798762,Pf3D7_12_v3:433580-434548,969,+, oId CUFF.2944.1; transcript_id TCONS_00003618; tss_id TSS3248;gene_id XLOC_002890; ExonInfo:433580:434548; total_nExon:1,1564,785,0.99,N,6,S
TCONS_00003619,Pf3D7_12_v3,456872,457510,0.1158059,Pf3D7_12_v3:456872-457510,639,+, oId CUFF.2946.1; transcript_id TCONS_00003619; tss_id TSS3249;gene_id XLOC_002891; ExonInfo:456872:457510; total_nExon:1,1654,1173,0.5,Both,8,S/G
TCONS_00003620,Pf3D7_12_v3,457700,460178,0.1835418,Pf3D7_12_v3:457700-460178,2479,+, oId CUFF.2947.1; transcript_id TCONS_00003620; tss_id TSS3250;gene_id XLOC_002892; ExonInfo:457700:459082|459255:460178; total_nExon:2,23248,42880,-0.88,C,10,LG
TCONS_00003621,Pf3D7_12_v3,479140,479716,0.1629116,Pf3D7_12_v3:479140-479716,577,+, oId CUFF.2950.1; transcript_id TCONS_00003621; tss_id TSS3251;gene_id XLOC_002893; ExonInfo:479140:479407|479499:479716; total_nExon:2,4133,5360,-0.37,Both,10,LG
TCONS_00003624,Pf3D7_12_v3,483083,483683,0.146422629,Pf3D7_12_v3:483083-483683,601,+, oId CUFF.2952.1; transcript_id TCONS_00003624; tss_id TSS3253;gene_id XLOC_002895; ExonInfo:483083:483683; total_nExon:1,438,236,0.89,N,4,T
TCONS_00003638,Pf3D7_12_v3,668609,670146,0.128088427,Pf3D7_12_v3:668609-670146,1538,+, oId CUFF.2989.1; transcript_id TCONS_00003638; tss_id TSS3265;gene_id XLOC_002905; ExonInfo:668609:670146; total_nExon:1,7574,7891,-0.06,Both,5,T
TCONS_00003640,Pf3D7_12_v3,694658,695061,0.111386139,Pf3D7_12_v3:694658-695061,404,+, oId CUFF.2992.1; transcript_id TCONS_00003640; tss_id TSS3267;gene_id XLOC_002907; ExonInfo:694658:695061; total_nExon:1,558,1142,-1.03,C,5,T
TCONS_00003642,Pf3D7_12_v3,702439,703201,0.148099607,Pf3D7_12_v3:702439-703201,763,+, oId CUFF.2995.1; transcript_id TCONS_00003642; tss_id TSS3269;gene_id XLOC_002909; ExonInfo:702439:703201; total_nExon:1,4823,6009,-0.32,Both,5,T
TCONS_00003646,Pf3D7_12_v3,781552,782060,0.186640472,Pf3D7_12_v3:781552-782060,509,+, oId CUFF.3012.1; transcript_id TCONS_00003646; tss_id TSS3273;gene_id XLOC_002913; ExonInfo:781552:782060; total_nExon:1,252,104,1.27,N,1,R
TCONS_00003649,Pf3D7_12_v3,797553,798064,0.14453125,Pf3D7_12_v3:797553-798064,512,+, oId CUFF.3019.1; transcript_id TCONS_00003649; tss_id TSS3276;gene_id XLOC_002916; ExonInfo:797553:798064; total_nExon:1,554,304,0.87,N,4,T
TCONS_00003650,Pf3D7_12_v3,819864,820377,0.124513619,Pf3D7_12_v3:819864-820377,514,+, oId CUFF.3023.1; transcript_id TCONS_00003650; tss_id TSS3277;gene_id XLOC_002917; ExonInfo:819864:820377; total_nExon:1,857,804,0.09,Both,3,R/T
TCONS_00003651,Pf3D7_12_v3,828286,829225,0.1712766,Pf3D7_12_v3:828286-829225,940,+, oId CUFF.3025.1; transcript_id TCONS_00003651; tss_id TSS3278;gene_id XLOC_002918; ExonInfo:828286:829225; total_nExon:1,491,195,1.33,N,9,LG
TCONS_00003652,Pf3D7_12_v3,832855,835040,0.116193962,Pf3D7_12_v3:832855-835040,2186,+, oId CUFF.3029.1; transcript_id TCONS_00003652; tss_id TSS3279;gene_id XLOC_002919; ExonInfo:832855:835040; total_nExon:1,906,600,0.59,N,4,T
TCONS_00003653,Pf3D7_12_v3,836028,836585,0.130824373,Pf3D7_12_v3:836028-836585,558,+, oId CUFF.3030.1; transcript_id TCONS_00003653; tss_id TSS3280;gene_id XLOC_002920; ExonInfo:836028:836585; total_nExon:1,888,617,0.53,N,6,S
TCONS_00003657,Pf3D7_12_v3,886712,888929,0.1420198,Pf3D7_12_v3:886712-888929,2218,+, oId CUFF.3038.1; transcript_id TCONS_00003657; tss_id TSS3283;gene_id XLOC_002923; ExonInfo:886712:888929; total_nExon:1,803,765,0.07,Both,10,LG
TCONS_00003659,Pf3D7_12_v3,890095,890306,0.099056604,Pf3D7_12_v3:890095-890306,212,+, oId CUFF.3041.1; transcript_id TCONS_00003659; tss_id TSS3285;gene_id XLOC_002925; ExonInfo:890095:890306; total_nExon:1,877,831,0.08,Both,5,T
TCONS_00003660,Pf3D7_12_v3,903459,904657,0.147623,Pf3D7_12_v3:903459-904657,1199,+, oId CUFF.3045.1; transcript_id TCONS_00003660; tss_id TSS3286;gene_id XLOC_002926; ExonInfo:903459:904657; total_nExon:1,418,197,1.08,N,8,S/G
TCONS_00003663,Pf3D7_12_v3,916013,916916,0.153761062,Pf3D7_12_v3:916013-916916,904,+, oId CUFF.3051.1; transcript_id TCONS_00003663; tss_id TSS3289;gene_id XLOC_002929; ExonInfo:916013:916916; total_nExon:1,2274,1418,0.68,N,6,S
TCONS_00003664,Pf3D7_12_v3,917874,918176,0.1155116,Pf3D7_12_v3:917874-918176,303,+, oId CUFF.3053.1; transcript_id TCONS_00003664; tss_id TSS3290;gene_id XLOC_002930; ExonInfo:917874:918176; total_nExon:1,638,902,-0.5,C,7,S
TCONS_00003665,Pf3D7_12_v3,939266,939580,0.155555556,Pf3D7_12_v3:939266-939580,315,+, oId CUFF.3055.1; transcript_id TCONS_00003665; tss_id TSS3291;gene_id XLOC_002931; ExonInfo:939266:939580; total_nExon:1,1582,1421,0.15,Both,5,T
TCONS_00003667,Pf3D7_12_v3,980459,981009,0.161524501,Pf3D7_12_v3:980459-981009,551,+, oId CUFF.3060.1; transcript_id TCONS_00003667; tss_id TSS3293;gene_id XLOC_002933; ExonInfo:980459:981009; total_nExon:1,1178,1098,0.1,Both,1,R
TCONS_00003670,Pf3D7_12_v3,1057029,1057663,0.2094488,Pf3D7_12_v3:1057029-1057663,635,+, oId CUFF.3072.1; transcript_id TCONS_00003670; tss_id TSS3296;gene_id XLOC_002935; ExonInfo:1057029:1057663; total_nExon:1,1804,998,0.85,N,9,LG
TCONS_00003671,Pf3D7_12_v3,1061819,1062586,0.1653646,Pf3D7_12_v3:1061819-1062586,768,+, oId CUFF.3075.1; transcript_id TCONS_00003671; tss_id TSS3297;gene_id XLOC_002936; ExonInfo:1061819:1062586; total_nExon:1| oId CUFF.3075.2; transcript_id TCONS_00003672; tss_id TSS3297;gene_id XLOC_002936; ExonInfo:1061819:1062083|1062313:1062586; total_nExon:2,3528,3925,-0.15,Both,10,LG
TCONS_00003673,Pf3D7_12_v3,1071796,1072224,0.1678322,Pf3D7_12_v3:1071796-1072224,429,+, oId CUFF.3078.1; transcript_id TCONS_00003673; tss_id TSS3298;gene_id XLOC_002937; ExonInfo:1071796:1071851|1071970:1072224; total_nExon:2,1062,721,0.56,N,9,LG
TCONS_00003676,Pf3D7_12_v3,1133336,1133814,0.139874739,Pf3D7_12_v3:1133336-1133814,479,+, oId CUFF.3087.1; transcript_id TCONS_00003676; tss_id TSS3301;gene_id XLOC_002940; ExonInfo:1133336:1133814; total_nExon:1,527,138,1.93,N,1,R
TCONS_00003678,Pf3D7_12_v3,1163345,1164370,0.1617934,Pf3D7_12_v3:1163345-1164370,1026,+, oId CUFF.3092.1; transcript_id TCONS_00003678; tss_id TSS3303;gene_id XLOC_002942; ExonInfo:1163345:1164370; total_nExon:1,352,208,0.76,N,8,S/G
TCONS_00003679,Pf3D7_12_v3,1164573,1165022,0.162222222,Pf3D7_12_v3:1164573-1165022,450,+, oId CUFF.3093.1; transcript_id TCONS_00003679; tss_id TSS3304;gene_id XLOC_002943; ExonInfo:1164573:1165022; total_nExon:1,2185,1055,1.05,N,6,S
TCONS_00003680,Pf3D7_12_v3,1202397,1203480,0.139298893,Pf3D7_12_v3:1202397-1203480,1084,+, oId CUFF.3095.1; transcript_id TCONS_00003680; tss_id TSS3305;gene_id XLOC_002944; ExonInfo:1202397:1203480; total_nExon:1,765,870,-0.19,Both,2,R
TCONS_00003682,Pf3D7_12_v3,1209994,1211022,0.148688047,Pf3D7_12_v3:1209994-1211022,1029,+, oId CUFF.3098.1; transcript_id TCONS_00003682; tss_id TSS3307;gene_id XLOC_002946; ExonInfo:1209994:1211022; total_nExon:1,268,268,0,Both,5,T
TCONS_00003686,Pf3D7_12_v3,1281040,1282017,0.169734151,Pf3D7_12_v3:1281040-1282017,978,+, oId CUFF.3108.1; transcript_id TCONS_00003686; tss_id TSS3311;gene_id XLOC_002950; ExonInfo:1281040:1282017; total_nExon:1,319,278,0.2,Both,6,S
TCONS_00003688,Pf3D7_12_v3,1285638,1286445,0.1720297,Pf3D7_12_v3:1285638-1286445,808,+, oId CUFF.3111.1; transcript_id TCONS_00003688; tss_id TSS3313;gene_id XLOC_002952; ExonInfo:1285638:1286445; total_nExon:1,895,1165,-0.38,Both,8,S/G
TCONS_00003689,Pf3D7_12_v3,1308614,1309612,0.126126126,Pf3D7_12_v3:1308614-1309612,999,+, oId CUFF.3117.1; transcript_id TCONS_00003689; tss_id TSS3314;gene_id XLOC_002953; ExonInfo:1308614:1309612; total_nExon:1,515,388,0.41,Both,4,T
TCONS_00003690,Pf3D7_12_v3,1310181,1310507,0.128440367,Pf3D7_12_v3:1310181-1310507,327,+, oId CUFF.3118.1; transcript_id TCONS_00003690; tss_id TSS3315;gene_id XLOC_002954; ExonInfo:1310181:1310507; total_nExon:1,14482,6214,1.22,N,4,T
TCONS_00003691,Pf3D7_12_v3,1310881,1311184,0.111842105,Pf3D7_12_v3:1310881-1311184,304,+, oId CUFF.3119.1; transcript_id TCONS_00003691; tss_id TSS3316;gene_id XLOC_002955; ExonInfo:1310881:1311184; total_nExon:1,677,541,0.32,Both,3,R/T
TCONS_00003692,Pf3D7_12_v3,1311853,1312504,0.09202454,Pf3D7_12_v3:1311853-1312504,652,+, oId CUFF.3121.1; transcript_id TCONS_00003692; tss_id TSS3317;gene_id XLOC_002956; ExonInfo:1311853:1312504; total_nExon:1,737,1430,-0.96,C,3,R/T
TCONS_00003694,Pf3D7_12_v3,1373825,1374799,0.16,Pf3D7_12_v3:1373825-1374799,975,+, oId CUFF.3128.1; transcript_id TCONS_00003694; tss_id TSS3319;gene_id XLOC_002958; ExonInfo:1373825:1374799; total_nExon:1,737,306,1.27,N,9,LG
TCONS_00003695,Pf3D7_12_v3,1383530,1385545,0.131944444,Pf3D7_12_v3:1383530-1385545,2016,+, oId CUFF.3129.1; transcript_id TCONS_00003695; tss_id TSS3320;gene_id XLOC_002959; ExonInfo:1383530:1385545; total_nExon:1,2066,2322,-0.17,Both,3,R/T
TCONS_00003696,Pf3D7_12_v3,1450678,1451362,0.1678832,Pf3D7_12_v3:1450678-1451362,685,+, oId CUFF.3134.1; transcript_id TCONS_00003696; tss_id TSS3321;gene_id XLOC_002960; ExonInfo:1450678:1451362; total_nExon:1,1780,1829,-0.04,Both,10,LG
TCONS_00003703,Pf3D7_12_v3,1509555,1510919,0.1443223,Pf3D7_12_v3:1509555-1510919,1365,+, oId CUFF.3144.1; transcript_id TCONS_00003703; tss_id TSS3327;gene_id XLOC_002966; ExonInfo:1509555:1510919; total_nExon:1,2444,1550,0.66,N,9,LG
TCONS_00003705,Pf3D7_12_v3,1517655,1518112,0.1637555,Pf3D7_12_v3:1517655-1518112,458,+, oId CUFF.3147.1; transcript_id TCONS_00003705; tss_id TSS3329;gene_id XLOC_002968; ExonInfo:1517655:1518112; total_nExon:1,762,361,1.08,N,9,LG
TCONS_00003710,Pf3D7_12_v3,1587730,1588240,0.1585127,Pf3D7_12_v3:1587730-1588240,511,+, oId CUFF.3158.1; transcript_id TCONS_00003710; tss_id TSS3334;gene_id XLOC_002971; ExonInfo:1587730:1588240; total_nExon:1,599,419,0.51,N,10,LG
TCONS_00003711,Pf3D7_12_v3,1608538,1609385,0.115566038,Pf3D7_12_v3:1608538-1609385,848,+, oId CUFF.3159.1; transcript_id TCONS_00003711; tss_id TSS3335;gene_id XLOC_002972; ExonInfo:1608538:1609385; total_nExon:1,280,185,0.6,N,4,T
TCONS_00003713,Pf3D7_12_v3,1629020,1632595,0.114653244,Pf3D7_12_v3:1629020-1632595,3576,+, oId CUFF.3165.1; transcript_id TCONS_00003713; tss_id TSS3337;gene_id XLOC_002974; ExonInfo:1629020:1632595; total_nExon:1,3000,2852,0.07,Both,5,T
TCONS_00003715,Pf3D7_12_v3,1658898,1659495,0.122073579,Pf3D7_12_v3:1658898-1659495,598,+, oId CUFF.3170.1; transcript_id TCONS_00003715; tss_id TSS3339;gene_id XLOC_002976; ExonInfo:1658898:1659495; total_nExon:1,440,108,2.03,N,4,T
TCONS_00003716,Pf3D7_12_v3,1659734,1660241,0.114173228,Pf3D7_12_v3:1659734-1660241,508,+, oId CUFF.3171.1; transcript_id TCONS_00003716; tss_id TSS3340;gene_id XLOC_002977; ExonInfo:1659734:1660241; total_nExon:1,386,341,0.18,Both,4,T
TCONS_00003724,Pf3D7_12_v3,1769180,1770909,0.1526012,Pf3D7_12_v3:1769180-1770909,1730,+, oId CUFF.3191.1; transcript_id TCONS_00003724; tss_id TSS3348;gene_id XLOC_002985; ExonInfo:1769180:1769952; total_nExon:1| oId CUFF.3191.2; transcript_id TCONS_00003725; tss_id TSS3348;gene_id XLOC_002985; ExonInfo:1769180:1769744|1770572:1770909; total_nExon:2| oId CUFF.3191.3; transcript_id TCONS_00003726; tss_id TSS3349;gene_id XLOC_002985; ExonInfo:1770149:1770436|1770572:1770909; total_nExon:2,903,819,0.14,Both,8,S/G
TCONS_00003738,Pf3D7_12_v3,1846779,1847100,0.1180124,Pf3D7_12_v3:1846779-1847100,322,+, oId CUFF.3208.1; transcript_id TCONS_00003738; tss_id TSS3359;gene_id XLOC_002993; ExonInfo:1846779:1847100; total_nExon:1,312,276,0.18,Both,7,S
TCONS_00003739,Pf3D7_12_v3,1867701,1870250,0.18,Pf3D7_12_v3:1867701-1870250,2550,+, oId CUFF.3209.1; transcript_id TCONS_00003739; tss_id TSS3360;gene_id XLOC_002994; ExonInfo:1867701:1870250; total_nExon:1,14650,18250,-0.32,Both,10,LG
TCONS_00003740,Pf3D7_12_v3,1870378,1871392,0.1399015,Pf3D7_12_v3:1870378-1871392,1015,+, oId CUFF.3210.1; transcript_id TCONS_00003740; tss_id TSS3361;gene_id XLOC_002995; ExonInfo:1870378:1871392; total_nExon:1,494,426,0.21,Both,8,S/G
TCONS_00003741,Pf3D7_12_v3,1881606,1881943,0.144970414,Pf3D7_12_v3:1881606-1881943,338,+, oId CUFF.3212.1; transcript_id TCONS_00003741; tss_id TSS3362;gene_id XLOC_002996; ExonInfo:1881606:1881943; total_nExon:1,1497,529,1.5,N,1,R
TCONS_00003742,Pf3D7_12_v3,1905819,1906418,0.1433333,Pf3D7_12_v3:1905819-1906418,600,+, oId CUFF.3217.1; transcript_id TCONS_00003742; tss_id TSS3363;gene_id XLOC_002997; ExonInfo:1905819:1906418; total_nExon:1,497,320,0.63,N,10,LG
TCONS_00003743,Pf3D7_12_v3,1918383,1919365,0.17294,Pf3D7_12_v3:1918383-1919365,983,+, oId CUFF.3218.1; transcript_id TCONS_00003743; tss_id TSS3364;gene_id XLOC_002998; ExonInfo:1918383:1918419|1918654:1919365; total_nExon:2,1370,883,0.63,N,9,LG
TCONS_00003745,Pf3D7_12_v3,1922196,1923275,0.1416667,Pf3D7_12_v3:1922196-1923275,1080,+, oId CUFF.3221.1; transcript_id TCONS_00003745; tss_id TSS3366;gene_id XLOC_003000; ExonInfo:1922196:1923094|1923252:1923275; total_nExon:2,5203,8991,-0.79,C,7,S
TCONS_00003746,Pf3D7_12_v3,1923881,1924521,0.1435257,Pf3D7_12_v3:1923881-1924521,641,+, oId CUFF.3222.1; transcript_id TCONS_00003746; tss_id TSS3367;gene_id XLOC_003001; ExonInfo:1923881:1923931|1924183:1924521; total_nExon:2,2131,2699,-0.34,Both,10,LG
TCONS_00003748,Pf3D7_12_v3,1959141,1959509,0.1517615,Pf3D7_12_v3:1959141-1959509,369,+, oId CUFF.3227.1; transcript_id TCONS_00003748; tss_id TSS3369;gene_id XLOC_003003; ExonInfo:1959141:1959509; total_nExon:1,339,351,-0.05,Both,9,LG
TCONS_00003751,Pf3D7_12_v3,1986386,1987626,0.121676068,Pf3D7_12_v3:1986386-1987626,1241,+, oId CUFF.3233.1; transcript_id TCONS_00003751; tss_id TSS3372;gene_id XLOC_003006; ExonInfo:1986386:1987626; total_nExon:1,6134,3598,0.77,N,3,R/T
TCONS_00003752,Pf3D7_12_v3,1992262,1992944,0.086383602,Pf3D7_12_v3:1992262-1992944,683,+, oId CUFF.3235.1; transcript_id TCONS_00003752; tss_id TSS3373;gene_id XLOC_003007; ExonInfo:1992262:1992944; total_nExon:1,232,114,1.02,N,6,S
TCONS_00003753,Pf3D7_12_v3,1993161,1993981,0.090133983,Pf3D7_12_v3:1993161-1993981,821,+, oId CUFF.3236.1; transcript_id TCONS_00003753; tss_id TSS3374;gene_id XLOC_003008; ExonInfo:1993161:1993981; total_nExon:1,691,906,-0.39,Both,5,T
TCONS_00003754,Pf3D7_12_v3,2004633,2006254,0.171393342,Pf3D7_12_v3:2004633-2006254,1622,+, oId CUFF.3239.1; transcript_id TCONS_00003754; tss_id TSS3375;gene_id XLOC_003009; ExonInfo:2004633:2006254; total_nExon:1,6663,6673,0,Both,5,T
TCONS_00003756,Pf3D7_12_v3,2011416,2011900,0.1731959,Pf3D7_12_v3:2011416-2011900,485,+, oId CUFF.3241.1; transcript_id TCONS_00003756; tss_id TSS3377;gene_id XLOC_003011; ExonInfo:2011416:2011900; total_nExon:1,2434,1679,0.54,N,10,LG
TCONS_00003758,Pf3D7_12_v3,2027430,2028761,0.1433934,Pf3D7_12_v3:2027430-2028761,1332,+, oId CUFF.3245.1; transcript_id TCONS_00003758; tss_id TSS3379;gene_id XLOC_003013; ExonInfo:2027430:2028761; total_nExon:1,589,312,0.92,N,9,LG
TCONS_00003759,Pf3D7_12_v3,2055964,2056517,0.137184116,Pf3D7_12_v3:2055964-2056517,554,+, oId CUFF.3250.1; transcript_id TCONS_00003759; tss_id TSS3380;gene_id XLOC_003014; ExonInfo:2055964:2056517; total_nExon:1,336,269,0.32,Both,6,S
TCONS_00003760,Pf3D7_12_v3,2057456,2058392,0.110992529,Pf3D7_12_v3:2057456-2058392,937,+, oId CUFF.3251.1; transcript_id TCONS_00003760; tss_id TSS3381;gene_id XLOC_003015; ExonInfo:2057456:2058392; total_nExon:1,1144,1409,-0.3,Both,2,R
TCONS_00003765,Pf3D7_12_v3,2111410,2112473,0.1494361,Pf3D7_12_v3:2111410-2112473,1064,+, oId CUFF.3260.1; transcript_id TCONS_00003765; tss_id TSS3386;gene_id XLOC_003020; ExonInfo:2111410:2112473; total_nExon:1,975,556,0.81,N,9,LG
TCONS_00003766,Pf3D7_12_v3,2113460,2114071,0.140522876,Pf3D7_12_v3:2113460-2114071,612,+, oId CUFF.3261.1; transcript_id TCONS_00003766; tss_id TSS3387;gene_id XLOC_003021; ExonInfo:2113460:2114071; total_nExon:1,519,271,0.94,N,1,R
TCONS_00003767,Pf3D7_12_v3,2123589,2124625,0.141755063,Pf3D7_12_v3:2123589-2124625,1037,+, oId CUFF.3263.1; transcript_id TCONS_00003767; tss_id TSS3388;gene_id XLOC_003022; ExonInfo:2123589:2124625; total_nExon:1,393,183,1.1,N,6,S
TCONS_00003768,Pf3D7_12_v3,2130827,2132077,0.121502798,Pf3D7_12_v3:2130827-2132077,1251,+, oId CUFF.3266.1; transcript_id TCONS_00003768; tss_id TSS3389;gene_id XLOC_003023; ExonInfo:2130827:2132077; total_nExon:1,122,71,0.77,N,3,R/T
TCONS_00003769,Pf3D7_12_v3,2132153,2133181,0.14382896,Pf3D7_12_v3:2132153-2133181,1029,+, oId CUFF.3267.1; transcript_id TCONS_00003769; tss_id TSS3390;gene_id XLOC_003024; ExonInfo:2132153:2133181; total_nExon:1,483,210,1.2,N,6,S
TCONS_00003770,Pf3D7_12_v3,2134860,2135302,0.148984199,Pf3D7_12_v3:2134860-2135302,443,+, oId CUFF.3268.1; transcript_id TCONS_00003770; tss_id TSS3391;gene_id XLOC_003025; ExonInfo:2134860:2135302; total_nExon:1,918,450,1.03,N,1,R
TCONS_00003771,Pf3D7_12_v3,2147199,2149323,0.1275294,Pf3D7_12_v3:2147199-2149323,2125,+, oId CUFF.3271.1; transcript_id TCONS_00003771; tss_id TSS3392;gene_id XLOC_003026; ExonInfo:2147199:2148302|2148807:2149323; total_nExon:2,428,328,0.39,Both,9,LG
TCONS_00003772,Pf3D7_12_v3,2158102,2159195,0.1142596,Pf3D7_12_v3:2158102-2159195,1094,+, oId CUFF.3273.1; transcript_id TCONS_00003772; tss_id TSS3393;gene_id XLOC_003027; ExonInfo:2158102:2159195; total_nExon:1,414,569,-0.46,Both,7,S
TCONS_00003778,Pf3D7_12_v3,2250110,2251059,0.2242105,Pf3D7_12_v3:2250110-2251059,950,+, oId CUFF.3291.1; transcript_id TCONS_00003778; tss_id TSS3399;gene_id XLOC_003033; ExonInfo:2250110:2251059; total_nExon:1,373,222,0.75,N,8,S/G
